BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME;TRADE_SESSION_DATE;RECALC_DATE
SNDX;IMOEX;15.11.2022;Индекс МосБиржи;Индекс МосБиржи;2223,26;2249,22;2254,94;2211,19;36552526476;0;0;2;1,0961E+13;RUB;4930146741;3;;15.11.2022;
SNDX;IMOEX;16.11.2022;Индекс МосБиржи;Индекс МосБиржи;2227,19;2199,1;2232,83;2191,95;29153605996;0;0;2;1,09804E+13;RUB;4930146741;3;;16.11.2022;
SNDX;IMOEX;17.11.2022;Индекс МосБиржи;Индекс МосБиржи;2212,93;2227,54;2235,76;2200,11;24154127523;0;0;2;1,09101E+13;RUB;4930146741;3;;17.11.2022;
SNDX;IMOEX;18.11.2022;Индекс МосБиржи;Индекс МосБиржи;2206,32;2208,39;2211,7;2189,93;19150662558;0;0;2;1,08775E+13;RUB;4930146741;3;;18.11.2022;
SNDX;IMOEX;21.11.2022;Индекс МосБиржи;Индекс МосБиржи;2166,31;2204,9;2204,9;2161,35;28464891091;0;0;2;1,06802E+13;RUB;4930146741;3;;21.11.2022;
SNDX;IMOEX;22.11.2022;Индекс МосБиржи;Индекс МосБиржи;2196,04;2179,76;2200,06;2169,62;21690712689;0;0;2;1,08268E+13;RUB;4930146741;3;;22.11.2022;
SNDX;IMOEX;23.11.2022;Индекс МосБиржи;Индекс МосБиржи;2211,89;2196,24;2217,4;2180,64;32870895271;0;0;2;1,09049E+13;RUB;4930146741;3;;23.11.2022;
SNDX;IMOEX;24.11.2022;Индекс МосБиржи;Индекс МосБиржи;2210,95;2214,14;2225,92;2206,12;20472685548;0;0;2;1,09003E+13;RUB;4930146741;3;;24.11.2022;
SNDX;IMOEX;25.11.2022;Индекс МосБиржи;Индекс МосБиржи;2195,17;2209,31;2211,1;2190,67;18973705983;0;0;2;1,08225E+13;RUB;4930146741;3;;25.11.2022;
SNDX;IMOEX;28.11.2022;Индекс МосБиржи;Индекс МосБиржи;2177,45;2180,32;2182,16;2163,44;25255954654;0;0;2;1,07351E+13;RUB;4930146741;3;;28.11.2022;
SNDX;IMOEX;29.11.2022;Индекс МосБиржи;Индекс МосБиржи;2185,32;2180,65;2191,44;2178,34;21033978165;0;0;2;1,0774E+13;RUB;4930146741;3;;29.11.2022;
SNDX;IMOEX;30.11.2022;Индекс МосБиржи;Индекс МосБиржи;2174,53;2184,27;2184,27;2172,67;15628414954;0;0;2;1,07207E+13;RUB;4930146741;3;;30.11.2022;
SNDX;IMOEX;01.12.2022;Индекс МосБиржи;Индекс МосБиржи;2187,29;2189,65;2193,41;2183,57;20487790535;0;0;2;1,07837E+13;RUB;4930146741;3;;01.12.2022;
SNDX;IMOEX;02.12.2022;Индекс МосБиржи;Индекс МосБиржи;2180,44;2189,19;2189,35;2173,48;22206009037;0;0;2;1,07499E+13;RUB;4930146741;3;;02.12.2022;
SNDX;IMOEX;05.12.2022;Индекс МосБиржи;Индекс МосБиржи;2208,28;2179,79;2210,7;2174,17;36556414505;0;0;2;1,08871E+13;RUB;4930146741;3;;05.12.2022;
SNDX;IMOEX;06.12.2022;Индекс МосБиржи;Индекс МосБиржи;2196,24;2204,51;2208,36;2184,65;22011415280;0;0;2;1,08278E+13;RUB;4930146741;3;;06.12.2022;
SNDX;IMOEX;07.12.2022;Индекс МосБиржи;Индекс МосБиржи;2192,88;2185,01;2193,71;2166,77;27417051223;0;0;2;1,08112E+13;RUB;4930146741;3;;07.12.2022;
SNDX;IMOEX;08.12.2022;Индекс МосБиржи;Индекс МосБиржи;2184,43;2196,17;2197,77;2174,57;22523116710;0;0;2;1,07696E+13;RUB;4930146741;3;;08.12.2022;
SNDX;IMOEX;09.12.2022;Индекс МосБиржи;Индекс МосБиржи;2177,85;2178,93;2183,97;2169,04;16733074101;0;0;2;1,07371E+13;RUB;4930146741;3;;09.12.2022;
SNDX;IMOEX;12.12.2022;Индекс МосБиржи;Индекс МосБиржи;2173,16;2178,33;2185,49;2163,33;19308247875;0;0;2;1,0714E+13;RUB;4930146741;3;;12.12.2022;
SNDX;IMOEX;13.12.2022;Индекс МосБиржи;Индекс МосБиржи;2174,38;2175,29;2177,95;2154,52;24793682505;0;0;2;1,072E+13;RUB;4930146741;3;;13.12.2022;
SNDX;IMOEX;14.12.2022;Индекс МосБиржи;Индекс МосБиржи;2159,81;2171,12;2171,31;2154,65;20963085763;0;0;2;1,06482E+13;RUB;4930146741;3;;14.12.2022;
SNDX;IMOEX;15.12.2022;Индекс МосБиржи;Индекс МосБиржи;2126,8;2151,69;2151,69;2115,21;30466746004;0;0;2;1,04854E+13;RUB;4930146741;3;;15.12.2022;
SNDX;IMOEX;16.12.2022;Индекс МосБиржи;Индекс МосБиржи;2132,75;2118,43;2135,79;2116,08;19713454690;0;0;2;1,03926E+13;RUB;4872878800;3;;16.12.2022;
SNDX;IMOEX;19.12.2022;Индекс МосБиржи;Индекс МосБиржи;2129,98;2131,33;2139,07;2109,56;30518978665;0;0;2;1,03791E+13;RUB;4872878800;3;;19.12.2022;
SNDX;IMOEX;20.12.2022;Индекс МосБиржи;Индекс МосБиржи;2119,37;2071,1;2119,37;2070,58;34192361634;0;0;2;1,03274E+13;RUB;4872878800;3;;20.12.2022;
SNDX;IMOEX;21.12.2022;Индекс МосБиржи;Индекс МосБиржи;2116,13;2135,41;2139,49;2102,24;30181774160;0;0;2;1,03116E+13;RUB;4872878800;3;;21.12.2022;
SNDX;IMOEX;22.12.2022;Индекс МосБиржи;Индекс МосБиржи;2122,91;2124,37;2134,48;2114,91;22386857843;0;0;2;1,03447E+13;RUB;4872878800;3;;22.12.2022;
SNDX;IMOEX;23.12.2022;Индекс МосБиржи;Индекс МосБиржи;2124,02;2121,99;2128,27;2110,59;17531982626;0;0;2;1,03501E+13;RUB;4872878800;3;;23.12.2022;
SNDX;IMOEX;26.12.2022;Индекс МосБиржи;Индекс МосБиржи;2139,21;2126,4;2139,78;2126,4;21299933246;0;0;2;1,04241E+13;RUB;4872878800;3;;26.12.2022;
SNDX;IMOEX;27.12.2022;Индекс МосБиржи;Индекс МосБиржи;2150,92;2142,08;2154,35;2138,11;21591490276;0;0;2;1,04812E+13;RUB;4872878800;3;;27.12.2022;
SNDX;IMOEX;28.12.2022;Индекс МосБиржи;Индекс МосБиржи;2139,77;2150,12;2152,47;2136,68;18811163578;0;0;2;1,04268E+13;RUB;4872878800;3;;28.12.2022;
SNDX;IMOEX;29.12.2022;Индекс МосБиржи;Индекс МосБиржи;2147,06;2135,91;2149,94;2134,48;15793852419;0;0;2;1,04624E+13;RUB;4872878800;3;;29.12.2022;
SNDX;IMOEX;30.12.2022;Индекс МосБиржи;Индекс МосБиржи;2154,12;2149,83;2154,47;2139,79;16664943292;0;0;2;1,04968E+13;RUB;4872878800;3;;30.12.2022;
SNDX;IMOEX;03.01.2023;Индекс МосБиржи;Индекс МосБиржи;2172,68;2157,18;2174,23;2157,18;12690309379;0;0;2;1,05872E+13;RUB;4872878800;3;;03.01.2023;
SNDX;IMOEX;04.01.2023;Индекс МосБиржи;Индекс МосБиржи;2168,42;2171,54;2179,56;2162,06;11510044721;0;0;2;1,05665E+13;RUB;4872878800;3;;04.01.2023;
SNDX;IMOEX;05.01.2023;Индекс МосБиржи;Индекс МосБиржи;2156,67;2170,4;2171,94;2154,16;9783315405;0;0;2;1,05092E+13;RUB;4872878800;3;;05.01.2023;
SNDX;IMOEX;06.01.2023;Индекс МосБиржи;Индекс МосБиржи;2156,39;2157,32;2160,08;2153,32;7622557638;0;0;2;1,05078E+13;RUB;4872878800;3;;06.01.2023;
SNDX;IMOEX;09.01.2023;Индекс МосБиржи;Индекс МосБиржи;2163,5;2163,43;2169,71;2162,01;18179113212;0;0;2;1,05425E+13;RUB;4872878800;3;;09.01.2023;
SNDX;IMOEX;10.01.2023;Индекс МосБиржи;Индекс МосБиржи;2159,51;2162,7;2162,92;2145,14;14600174654;0;0;2;1,0523E+13;RUB;4872878800;3;;10.01.2023;
SNDX;IMOEX;11.01.2023;Индекс МосБиржи;Индекс МосБиржи;2186,98;2156,28;2190,4;2153,55;35257346291;0;0;2;1,06569E+13;RUB;4872878800;3;;11.01.2023;
SNDX;IMOEX;12.01.2023;Индекс МосБиржи;Индекс МосБиржи;2185,93;2193,53;2194,8;2177,36;21456804414;0;0;2;1,06518E+13;RUB;4872878800;3;;12.01.2023;
SNDX;IMOEX;13.01.2023;Индекс МосБиржи;Индекс МосБиржи;2199,94;2188,6;2204,18;2179,82;27688238742;0;0;2;1,072E+13;RUB;4872878800;3;;13.01.2023;
SNDX;IMOEX;16.01.2023;Индекс МосБиржи;Индекс МосБиржи;2224,9;2204,64;2224,9;2204,46;27333518945;0;0;2;1,08417E+13;RUB;4872878800;3;;16.01.2023;
SNDX;IMOEX;17.01.2023;Индекс МосБиржи;Индекс МосБиржи;2196,84;2225,26;2226,49;2196,84;31460321183;0;0;2;1,07049E+13;RUB;4872878800;3;;17.01.2023;
SNDX;IMOEX;18.01.2023;Индекс МосБиржи;Индекс МосБиржи;2196,26;2188,9;2206,66;2177,65;24434857168;0;0;2;1,07021E+13;RUB;4872878800;3;;18.01.2023;
SNDX;IMOEX;19.01.2023;Индекс МосБиржи;Индекс МосБиржи;2168,83;2190,02;2193,93;2162,11;25621313385;0;0;2;1,05685E+13;RUB;4872878800;3;;19.01.2023;
SNDX;IMOEX;20.01.2023;Индекс МосБиржи;Индекс МосБиржи;2166,69;2167,61;2173,71;2154,37;18882607247;0;0;2;1,0558E+13;RUB;4872878800;3;;20.01.2023;
SNDX;IMOEX;23.01.2023;Индекс МосБиржи;Индекс МосБиржи;2185,31;2167,92;2186,85;2164,89;23076679749;0;0;2;1,06488E+13;RUB;4872878800;3;;23.01.2023;
SNDX;IMOEX;24.01.2023;Индекс МосБиржи;Индекс МосБиржи;2172,75;2191,64;2199,29;2172,75;29120905167;0;0;2;1,05875E+13;RUB;4872878800;3;;24.01.2023;
SNDX;IMOEX;25.01.2023;Индекс МосБиржи;Индекс МосБиржи;2170,15;2168,48;2176,61;2160,76;22637391195;0;0;2;1,05749E+13;RUB;4872878800;3;;25.01.2023;
SNDX;IMOEX;26.01.2023;Индекс МосБиржи;Индекс МосБиржи;2166,92;2181,96;2183,77;2166,92;22684239621;0;0;2;1,05591E+13;RUB;4872878800;3;;26.01.2023;
SNDX;IMOEX;27.01.2023;Индекс МосБиржи;Индекс МосБиржи;2189,35;2174,85;2189,35;2167,33;22277273691;0;0;2;1,06685E+13;RUB;4872878800;3;;27.01.2023;
SNDX;IMOEX;30.01.2023;Индекс МосБиржи;Индекс МосБиржи;2204,41;2193,99;2204,41;2189,12;25349957927;0;0;2;1,07418E+13;RUB;4872878800;3;;30.01.2023;
SNDX;IMOEX;31.01.2023;Индекс МосБиржи;Индекс МосБиржи;2225,6;2203,57;2225,6;2202,76;33469998785;0;0;2;1,08451E+13;RUB;4872878800;3;;31.01.2023;
SNDX;IMOEX;01.02.2023;Индекс МосБиржи;Индекс МосБиржи;2230,15;2232,02;2247,12;2224,95;39359470584;0;0;2;1,08672E+13;RUB;4872878800;3;;01.02.2023;
SNDX;IMOEX;02.02.2023;Индекс МосБиржи;Индекс МосБиржи;2243,54;2243,04;2249,56;2228,56;32836232460;0;0;2;1,09325E+13;RUB;4872878800;3;;02.02.2023;
SNDX;IMOEX;03.02.2023;Индекс МосБиржи;Индекс МосБиржи;2248,3;2239,1;2253,7;2216,63;43326732162;0;0;2;1,09557E+13;RUB;4872878800;3;;03.02.2023;
SNDX;IMOEX;06.02.2023;Индекс МосБиржи;Индекс МосБиржи;2272,37;2245,93;2276,5;2243,77;41978396753;0;0;2;1,1073E+13;RUB;4872878800;3;;06.02.2023;
SNDX;IMOEX;07.02.2023;Индекс МосБиржи;Индекс МосБиржи;2267,69;2281,69;2290,51;2262,3;41070831271;0;0;2;1,10502E+13;RUB;4872878800;3;;07.02.2023;
SNDX;IMOEX;08.02.2023;Индекс МосБиржи;Индекс МосБиржи;2251,97;2273,59;2283,49;2244,52;36352162036;0;0;2;1,09736E+13;RUB;4872878800;3;;08.02.2023;
SNDX;IMOEX;09.02.2023;Индекс МосБиржи;Индекс МосБиржи;2262,45;2258,97;2269,96;2241,02;36719582060;0;0;2;1,10246E+13;RUB;4872878800;3;;09.02.2023;
SNDX;IMOEX;10.02.2023;Индекс МосБиржи;Индекс МосБиржи;2261,58;2253,51;2264,39;2249,62;20751973737;0;0;2;1,10204E+13;RUB;4872878800;3;;10.02.2023;
SNDX;IMOEX;13.02.2023;Индекс МосБиржи;Индекс МосБиржи;2264,27;2262,65;2271;2261,37;18435819332;0;0;2;1,10335E+13;RUB;4872878800;3;;13.02.2023;
SNDX;IMOEX;14.02.2023;Индекс МосБиржи;Индекс МосБиржи;2232,23;2256,59;2256,96;2225,94;31061645096;0;0;2;1,08774E+13;RUB;4872878800;3;;14.02.2023;
SNDX;IMOEX;15.02.2023;Индекс МосБиржи;Индекс МосБиржи;2166,46;2216,69;2216,69;2164,7;42803893942;0;0;2;1,05569E+13;RUB;4872878800;3;;15.02.2023;
SNDX;IMOEX;16.02.2023;Индекс МосБиржи;Индекс МосБиржи;2153,96;2169,39;2186,64;2150,17;33206834832;0;0;2;1,0496E+13;RUB;4872878800;3;;16.02.2023;
SNDX;IMOEX;17.02.2023;Индекс МосБиржи;Индекс МосБиржи;2168,88;2157,5;2180,96;2147,31;23626925960;0;0;2;1,05687E+13;RUB;4872878800;3;;17.02.2023;
SNDX;IMOEX;20.02.2023;Индекс МосБиржи;Индекс МосБиржи;2183,57;2172,53;2186,39;2140,78;30085172954;0;0;2;1,06403E+13;RUB;4872878800;3;;20.02.2023;
SNDX;IMOEX;21.02.2023;Индекс МосБиржи;Индекс МосБиржи;2212,42;2184,6;2227,82;2184,51;49606379523;0;0;2;1,07809E+13;RUB;4872878800;3;;21.02.2023;
SNDX;IMOEX;22.02.2023;Индекс МосБиржи;Индекс МосБиржи;2212,4;2215,43;2215,58;2194,99;20589616472;0;0;2;1,07807E+13;RUB;4872878800;3;;22.02.2023;
SNDX;IMOEX;24.02.2023;Индекс МосБиржи;Индекс МосБиржи;2208,03;2209,1;2223,23;2202,25;18979268125;0;0;2;1,07595E+13;RUB;4872878800;3;;24.02.2023;
SNDX;IMOEX;27.02.2023;Индекс МосБиржи;Индекс МосБиржи;2241,1;2194,39;2241,1;2188,95;36711171319;0;0;2;1,09206E+13;RUB;4872878800;3;;27.02.2023;
SNDX;IMOEX;28.02.2023;Индекс МосБиржи;Индекс МосБиржи;2253,16;2246,26;2258,68;2239,59;37023209048;0;0;2;1,09794E+13;RUB;4872878800;3;;28.02.2023;
SNDX;IMOEX;01.03.2023;Индекс МосБиржи;Индекс МосБиржи;2279,65;2258,89;2287,48;2255,45;40016502887;0;0;2;1,11085E+13;RUB;4872878800;3;;01.03.2023;
SNDX;IMOEX;02.03.2023;Индекс МосБиржи;Индекс МосБиржи;2254,3;2284,87;2286,27;2235,43;50749873558;0;0;2;1,0985E+13;RUB;4872878800;3;;02.03.2023;
SNDX;IMOEX;03.03.2023;Индекс МосБиржи;Индекс МосБиржи;2272,2;2250,12;2273,52;2249,81;26705003484;0;0;2;1,10722E+13;RUB;4872878800;3;;03.03.2023;
SNDX;IMOEX;06.03.2023;Индекс МосБиржи;Индекс МосБиржи;2294,12;2286,2;2297,86;2283,4;33614803021;0;0;2;1,1179E+13;RUB;4872878800;3;;06.03.2023;
SNDX;IMOEX;07.03.2023;Индекс МосБиржи;Индекс МосБиржи;2295,6;2294,32;2298,93;2281,46;24580193073;0;0;2;1,11862E+13;RUB;4872878800;3;;07.03.2023;
SNDX;IMOEX;09.03.2023;Индекс МосБиржи;Индекс МосБиржи;2290,14;2295,03;2302,1;2278,95;28764398016;0;0;2;1,11596E+13;RUB;4872878800;3;;09.03.2023;
SNDX;IMOEX;10.03.2023;Индекс МосБиржи;Индекс МосБиржи;2276,25;2272,61;2283,18;2266,33;28442547978;0;0;2;1,10919E+13;RUB;4872878800;3;;10.03.2023;
SNDX;IMOEX;13.03.2023;Индекс МосБиржи;Индекс МосБиржи;2269,47;2279,13;2289,7;2250,14;40590100977;0;0;2;1,10589E+13;RUB;4872878800;3;;13.03.2023;
SNDX;IMOEX;14.03.2023;Индекс МосБиржи;Индекс МосБиржи;2290,32;2266,78;2290,32;2261,65;37222691640;0;0;2;1,11605E+13;RUB;4872878800;3;;14.03.2023;
SNDX;IMOEX;15.03.2023;Индекс МосБиржи;Индекс МосБиржи;2262,07;2287,16;2295,06;2257;40845107271;0;0;2;1,10228E+13;RUB;4872878800;3;;15.03.2023;
SNDX;IMOEX;16.03.2023;Индекс МосБиржи;Индекс МосБиржи;2258,22;2262,61;2269,01;2236,77;35593046391;0;0;2;1,10041E+13;RUB;4872878800;3;;16.03.2023;
SNDX;IMOEX;17.03.2023;Индекс МосБиржи;Индекс МосБиржи;2322,78;2284,78;2322,78;2275,48;1,08088E+11;0;0;2;7,93535E+12;RUB;3416313660;3;;17.03.2023;
SNDX;IMOEX;20.03.2023;Индекс МосБиржи;Индекс МосБиржи;2397,16;2337,83;2397,16;2332,8;84163284262;0;0;2;8,18944E+12;RUB;3416313660;3;;20.03.2023;
SNDX;IMOEX;21.03.2023;Индекс МосБиржи;Индекс МосБиржи;2398,15;2417,43;2431,23;2383,08;74773280094;0;0;2;8,19284E+12;RUB;3416313660;3;;21.03.2023;
SNDX;IMOEX;22.03.2023;Индекс МосБиржи;Индекс МосБиржи;2393,88;2387,81;2398,76;2374,46;34290916793;0;0;2;8,17823E+12;RUB;3416313660;3;;22.03.2023;
SNDX;IMOEX;23.03.2023;Индекс МосБиржи;Индекс МосБиржи;2388,35;2386,7;2396,5;2379,88;23579664336;0;0;2;8,15935E+12;RUB;3416313660;3;;23.03.2023;
SNDX;IMOEX;24.03.2023;Индекс МосБиржи;Индекс МосБиржи;2391,53;2386,53;2394,03;2384,29;20820009237;0;0;2;8,17023E+12;RUB;3416313660;3;;24.03.2023;
SNDX;IMOEX;27.03.2023;Индекс МосБиржи;Индекс МосБиржи;2440,68;2400,84;2440,68;2400,84;47214135240;0;0;2;8,33812E+12;RUB;3416313660;3;;27.03.2023;
SNDX;IMOEX;28.03.2023;Индекс МосБиржи;Индекс МосБиржи;2442,19;2453,26;2458,37;2421,39;41688810662;0;0;2;8,3433E+12;RUB;3416313660;3;;28.03.2023;
SNDX;IMOEX;29.03.2023;Индекс МосБиржи;Индекс МосБиржи;2460,87;2449,96;2468,48;2437,52;45339433903;0;0;2;8,4071E+12;RUB;3416313660;3;;29.03.2023;
SNDX;IMOEX;30.03.2023;Индекс МосБиржи;Индекс МосБиржи;2465,93;2458,06;2467,97;2450,46;29588518564;0;0;2;8,42438E+12;RUB;3416313660;3;;30.03.2023;
SNDX;IMOEX;31.03.2023;Индекс МосБиржи;Индекс МосБиржи;2450,67;2470,12;2472,53;2424,45;49152762590;0;0;2;8,37224E+12;RUB;3416313660;3;;31.03.2023;
SNDX;IMOEX;03.04.2023;Индекс МосБиржи;Индекс МосБиржи;2473,32;2474,37;2482,54;2463;48168034561;0;0;2;8,44963E+12;RUB;3416313660;3;;03.04.2023;
SNDX;IMOEX;04.04.2023;Индекс МосБиржи;Индекс МосБиржи;2480,45;2483,47;2511,49;2479,24;61460346597;0;0;2;8,474E+12;RUB;3416313660;3;;04.04.2023;
SNDX;IMOEX;05.04.2023;Индекс МосБиржи;Индекс МосБиржи;2500,8;2489,18;2500,8;2465,77;46265010870;0;0;2;8,54352E+12;RUB;3416313660;3;;05.04.2023;
SNDX;IMOEX;06.04.2023;Индекс МосБиржи;Индекс МосБиржи;2498,3;2504,06;2521,81;2498,3;43371731594;0;0;2;8,53497E+12;RUB;3416313660;3;;06.04.2023;
SNDX;IMOEX;07.04.2023;Индекс МосБиржи;Индекс МосБиржи;2508,39;2504,04;2511,95;2491,37;28962641538;0;0;2;8,56946E+12;RUB;3416313660;3;;07.04.2023;
SNDX;IMOEX;10.04.2023;Индекс МосБиржи;Индекс МосБиржи;2547,35;2523,2;2548,41;2523,2;51000274968;0;0;2;8,70256E+12;RUB;3416313660;3;;10.04.2023;
SNDX;IMOEX;11.04.2023;Индекс МосБиржи;Индекс МосБиржи;2533,69;2560,04;2577,51;2515,83;82411991848;0;0;2;8,65586E+12;RUB;3416313660;3;;11.04.2023;
SNDX;IMOEX;12.04.2023;Индекс МосБиржи;Индекс МосБиржи;2538,47;2538,62;2554,77;2520,65;39292795917;0;0;2;8,6722E+12;RUB;3416313660;3;;12.04.2023;
SNDX;IMOEX;13.04.2023;Индекс МосБиржи;Индекс МосБиржи;2544,28;2546,98;2557,58;2528,06;31298785613;0;0;2;8,69205E+12;RUB;3416313660;3;;13.04.2023;
SNDX;IMOEX;14.04.2023;Индекс МосБиржи;Индекс МосБиржи;2554,85;2546,93;2554,85;2532,39;33758690385;0;0;2;8,72816E+12;RUB;3416313660;3;;14.04.2023;
SNDX;IMOEX;17.04.2023;Индекс МосБиржи;Индекс МосБиржи;2596,11;2572,54;2596,45;2572,54;48786704258;0;0;2;8,86913E+12;RUB;3416313660;3;;17.04.2023;
SNDX;IMOEX;18.04.2023;Индекс МосБиржи;Индекс МосБиржи;2615,62;2601,34;2615,62;2586,05;55299787220;0;0;2;8,93579E+12;RUB;3416313660;3;;18.04.2023;
SNDX;IMOEX;19.04.2023;Индекс МосБиржи;Индекс МосБиржи;2606,55;2617,91;2629,01;2584,96;75124691893;0;0;2;8,9048E+12;RUB;3416313660;3;;19.04.2023;
SNDX;IMOEX;20.04.2023;Индекс МосБиржи;Индекс МосБиржи;2637,85;2600,71;2640,78;2565,61;75946446478;0;0;2;9,01173E+12;RUB;3416313660;3;;20.04.2023;
SNDX;IMOEX;21.04.2023;Индекс МосБиржи;Индекс МосБиржи;2639,95;2640,99;2648,21;2626,94;57200329084;0;0;2;9,0189E+12;RUB;3416313660;3;;21.04.2023;
SNDX;IMOEX;24.04.2023;Индекс МосБиржи;Индекс МосБиржи;2635,43;2636,76;2651,8;2609,4;39712592822;0;0;2;9,00344E+12;RUB;3416313660;3;;24.04.2023;
SNDX;IMOEX;25.04.2023;Индекс МосБиржи;Индекс МосБиржи;2626,86;2639,67;2642,12;2619,67;32157208711;0;0;2;8,97419E+12;RUB;3416313660;3;;25.04.2023;
SNDX;IMOEX;26.04.2023;Индекс МосБиржи;Индекс МосБиржи;2620,33;2625,62;2631,13;2614,98;31901400374;0;0;2;8,95188E+12;RUB;3416313660;3;;26.04.2023;
SNDX;IMOEX;27.04.2023;Индекс МосБиржи;Индекс МосБиржи;2646,18;2620,65;2646,18;2617,04;58564323144;0;0;2;9,04017E+12;RUB;3416313660;3;;27.04.2023;
SNDX;IMOEX;28.04.2023;Индекс МосБиржи;Индекс МосБиржи;2634,94;2653,93;2657,9;2608,02;51130716753;0;0;2;9,0018E+12;RUB;3416313660;3;;28.04.2023;
SNDX;IMOEX;02.05.2023;Индекс МосБиржи;Индекс МосБиржи;2580,51;2623,29;2635,53;2560,09;63970845686;0;0;2;8,81584E+12;RUB;3416313660;3;;02.05.2023;
SNDX;IMOEX;03.05.2023;Индекс МосБиржи;Индекс МосБиржи;2532,42;2585,4;2586,17;2532,42;54409373738;0;0;2;8,65154E+12;RUB;3416313660;3;;03.05.2023;
SNDX;IMOEX;04.05.2023;Индекс МосБиржи;Индекс МосБиржи;2524,51;2524,97;2547,2;2524,36;38680596603;0;0;2;8,62451E+12;RUB;3416313660;3;;04.05.2023;
SNDX;IMOEX;05.05.2023;Индекс МосБиржи;Индекс МосБиржи;2538,24;2544,47;2555,39;2529,08;35453025874;0;0;2;8,67142E+12;RUB;3416313660;3;;05.05.2023;
SNDX;IMOEX;08.05.2023;Индекс МосБиржи;Индекс МосБиржи;2527,59;2528,74;2538,23;2513,84;20351667294;0;0;2;8,63505E+12;RUB;3416313660;3;;08.05.2023;
SNDX;IMOEX;10.05.2023;Индекс МосБиржи;Индекс МосБиржи;2548,63;2483,92;2556,67;2483,79;70959379220;0;0;2;8,7069E+12;RUB;3416313660;3;;10.05.2023;
SNDX;IMOEX;11.05.2023;Индекс МосБиржи;Индекс МосБиржи;2595,12;2573,41;2610,8;2567,98;74640203057;0;0;2;8,86574E+12;RUB;3416313660;3;;11.05.2023;
SNDX;IMOEX;12.05.2023;Индекс МосБиржи;Индекс МосБиржи;2565,17;2570,65;2584,91;2552,05;37663735251;0;0;2;8,76342E+12;RUB;3416313660;3;;12.05.2023;
SNDX;IMOEX;15.05.2023;Индекс МосБиржи;Индекс МосБиржи;2611,07;2581,64;2611,71;2581,64;43944338845;0;0;2;8,92022E+12;RUB;3416313660;3;;15.05.2023;
SNDX;IMOEX;16.05.2023;Индекс МосБиржи;Индекс МосБиржи;2633,71;2645,94;2655,73;2621,59;42646373333;0;0;2;8,99757E+12;RUB;3416313660;3;;16.05.2023;
SNDX;IMOEX;17.05.2023;Индекс МосБиржи;Индекс МосБиржи;2634,48;2637,51;2646,61;2623,15;38940434445;0;0;2;9,00022E+12;RUB;3416313660;3;;17.05.2023;
SNDX;IMOEX;18.05.2023;Индекс МосБиржи;Индекс МосБиржи;2632,91;2650,12;2658,57;2624,49;59453341863;0;0;2;8,99485E+12;RUB;3416313660;3;;18.05.2023;
SNDX;IMOEX;19.05.2023;Индекс МосБиржи;Индекс МосБиржи;2626,16;2627,59;2635,8;2612,47;58915837809;0;0;2;8,97178E+12;RUB;3416313660;3;;19.05.2023;
SNDX;IMOEX;22.05.2023;Индекс МосБиржи;Индекс МосБиржи;2633,26;2648,3;2652,97;2622,35;47631848455;0;0;2;8,99604E+12;RUB;3416313660;3;;22.05.2023;
SNDX;IMOEX;23.05.2023;Индекс МосБиржи;Индекс МосБиржи;2641,66;2641,05;2648,69;2607,63;71936165174;0;0;2;9,02472E+12;RUB;3416313660;3;;23.05.2023;
SNDX;IMOEX;24.05.2023;Индекс МосБиржи;Индекс МосБиржи;2654,99;2643,73;2659,68;2626,43;71756125245;0;0;2;9,07027E+12;RUB;3416313660;3;;24.05.2023;
SNDX;IMOEX;25.05.2023;Индекс МосБиржи;Индекс МосБиржи;2649,98;2662,85;2663,51;2631,03;66820699399;0;0;2;9,05315E+12;RUB;3416313660;3;;25.05.2023;
SNDX;IMOEX;26.05.2023;Индекс МосБиржи;Индекс МосБиржи;2682,03;2650,38;2685,14;2645,54;52536425210;0;0;2;9,16265E+12;RUB;3416313660;3;;26.05.2023;
SNDX;IMOEX;29.05.2023;Индекс МосБиржи;Индекс МосБиржи;2732;2697,46;2732;2697,46;66140079776;0;0;2;9,33337E+12;RUB;3416313660;3;;29.05.2023;
SNDX;IMOEX;30.05.2023;Индекс МосБиржи;Индекс МосБиржи;2698,75;2712,04;2748,6;2687,81;90132343989;0;0;2;9,21977E+12;RUB;3416313660;3;;30.05.2023;
SNDX;IMOEX;31.05.2023;Индекс МосБиржи;Индекс МосБиржи;2717,64;2698,11;2718,27;2676,27;58274293697;0;0;2;9,28433E+12;RUB;3416313660;3;;31.05.2023;
SNDX;IMOEX;01.06.2023;Индекс МосБиржи;Индекс МосБиржи;2721,73;2720,21;2729,97;2709,33;43398021906;0;0;2;9,29827E+12;RUB;3416313660;3;;01.06.2023;
SNDX;IMOEX;02.06.2023;Индекс МосБиржи;Индекс МосБиржи;2719,48;2684,59;2720,47;2684,59;66776774006;0;0;2;9,29059E+12;RUB;3416313660;3;;02.06.2023;
SNDX;IMOEX;05.06.2023;Индекс МосБиржи;Индекс МосБиржи;2694,14;2726,17;2738,82;2679,3;76307627682;0;0;2;9,20402E+12;RUB;3416313660;3;;05.06.2023;
